"","gene","IL-1_1","IL-1_2","IL-1_3","LPS_1","LPS_2","LPS_3","PAM_1","PAM_2","PAM_3","Con_1","Con_2","Con_3"
"15466","433634",0,1,0,0,0,1,5,0,0,0,0,0
"15467","269473",361,346,375,339,215,353,218,237,101,186,116,122
"15468","20501",2871,2261,2958,2682,1951,2276,2187,1714,1006,2130,1193,946
"15469","624251",4,24,22,38,32,24,28,17,20,5,14,22
"15470","329731",1,1,0,0,2,1,0,0,0,0,0,1
"15471","71887",11,4,17,14,9,16,21,15,1,3,5,3
"15472","11853",3950,5273,5423,5983,4011,5207,4225,4106,3570,2096,2180,3302
"15473","17454",1274,978,1257,1413,1234,1457,713,599,303,534,292,158
"15474","100504553",0,0,0,0,0,0,0,0,0,0,0,0
"15475","12340",184,157,138,145,117,117,126,154,102,91,83,121
"15476","229681",750,745,785,819,590,759,575,696,508,609,337,636
"15477","22414",5,3,2,3,2,7,3,6,4,1,0,4
"15478","80281",928,866,958,1280,962,1038,600,749,403,600,364,309
"15479","75269",0,0,0,0,0,0,0,0,0,0,0,0
"15480","78635",0,0,0,0,0,4,1,0,0,0,0,0
"15481","56543",1,2,0,0,4,10,5,1,3,0,0,2
"15482","53975",1357,1296,1185,1366,1003,1251,1013,857,690,1135,682,901
"15483","109050",15,14,24,10,5,6,1,1,1,13,9,13
"15484","109905",535,592,620,645,412,596,416,536,496,358,378,668
"15485","433637",0,0,0,0,0,0,0,0,0,1,0,0
"15486","11542",0,0,0,2,1,1,0,0,0,0,0,1
"15487","433638",1,0,0,0,0,3,2,0,0,0,1,1
"15488","11950",6430,6860,6945,7243,5616,6820,5680,6563,5797,4165,3512,7034
"15489","70465",6514,6700,6201,7679,5565,6633,4793,4477,4381,4619,3245,4868
"15490","12659",158,163,112,126,164,181,130,183,54,95,61,101
"15491","100503311",0,0,0,0,1,1,0,0,0,0,0,0
"15492","229687",3,0,0,0,0,0,1,0,0,0,0,3
"15493","81600",0,0,0,0,0,1,1,0,0,0,0,0
"15494","12655",0,3,1,0,0,0,0,0,0,0,0,3
"15495","104183",0,2,0,0,0,0,0,0,0,2,0,0
"15496","229688",0,0,2,1,0,0,2,0,0,0,0,0
"15497","69206",1,1,0,3,1,3,3,0,0,1,0,0
"15498","72121",27,20,28,30,25,21,25,21,24,8,16,28
"15499","99712",1757,2102,2081,2402,1740,1892,1842,2145,1685,1144,925,1954
"15500","67171",1066,1195,1195,1068,962,1093,1099,1278,922,547,465,1145
"15501","321000",810,828,847,705,621,804,569,660,648,484,418,778
"15502","12508",11,17,22,10,2,19,17,5,13,12,14,14
"15503","258482",0,0,0,0,1,0,0,0,0,0,0,0
"15504","16491",3,3,0,0,1,0,1,0,0,0,0,0
"15505","229694",0,2,0,0,0,2,4,1,0,0,0,4
"15506","109226",1,0,0,0,1,3,2,10,0,0,0,0
"15507","16490",9,4,3,0,2,14,10,4,0,0,0,13
"15508","242151",0,0,0,0,0,1,0,3,0,0,0,0
"15509","229697",2,0,3,0,0,0,0,0,0,0,0,0
"15510","319929",0,0,0,0,0,0,0,0,0,0,0,0
"15511","246691",0,0,0,0,0,0,0,0,0,0,0,0
"15512","68576",1070,1229,1317,1352,976,1257,965,1199,1133,739,805,1721
"15513","229699",9,23,20,20,10,24,14,28,18,9,14,20
"15514","229700",188,166,209,276,164,265,165,164,92,101,126,97
"15515","99738",0,0,2,0,0,0,1,0,0,1,0,0
"15516","229706",0,1,0,0,0,2,4,1,2,2,0,2
"15517","67591",0,0,0,0,4,0,0,0,0,0,0,0
"15518","11694",1,0,1,0,0,0,0,2,0,1,0,1
"15519","229707",1558,1393,1644,1670,1452,1689,1158,1093,721,1062,581,527
"15520","229709",3145,3264,3357,2934,2443,3590,2348,3136,2099,1826,1433,2576
"15521","12977",12274,9933,12090,24276,19066,27416,10942,9728,6782,7670,3461,3562
"15522","280047",27,27,23,41,22,21,20,23,27,16,16,30
"15523","99662",0,0,0,3,5,3,1,1,2,0,0,0
"15524","100038644",0,1,6,0,0,4,0,0,0,0,0,1
"15525","329735",79,84,71,55,55,80,46,52,46,46,28,44
"15526","14866",1810,2264,2144,2268,1804,2133,1779,2347,1821,1109,1114,2460
"15527","68312",150,189,167,141,119,136,159,202,107,79,61,137
"15528","14867",16,45,24,18,15,33,24,22,20,6,7,20
"15529","14864",3,3,0,0,1,2,4,3,0,0,4,2
"15530","14863",1016,1169,1182,1178,896,1057,926,1445,806,561,615,1244
"15531","14862",6316,7717,7876,7085,5816,6830,6071,9416,5539,3690,3552,7239
"15532","14865",207,264,273,206,189,227,240,293,162,133,104,207
"15533","109674",1731,1427,1708,2558,2054,2338,1154,860,632,1309,494,363
"15534","14686",142,169,181,171,103,156,132,145,113,79,84,135
"15535","14679",8622,8603,9204,11263,8705,10075,7705,8348,5589,5517,3464,4807
"15536","229714",3,0,0,2,5,5,1,0,0,1,0,2
"15537","229715",37,14,24,8,18,22,20,20,21,18,10,11
"15538","72023",50,44,67,53,48,64,55,21,38,15,10,19
"15539","72522",227,161,195,175,138,221,110,56,73,166,59,33
"15540","17306",0,1,0,0,1,0,2,0,0,0,0,2
"15541","26442",3129,3759,3536,4080,3121,3775,2858,3475,3305,2060,1864,4566
"15542","20661",46,48,67,100,55,78,45,49,35,58,28,41
"15543","100502732",1,0,0,0,11,5,5,1,0,0,0,7
"15544","68753",0,0,0,0,1,0,1,0,0,0,0,0
"15545","100038453",14,9,11,10,4,16,6,8,0,9,6,3
"15546","56742",2000,2415,2496,2201,1660,2054,1728,1968,1432,1476,1242,1810
"15547","53883",2,4,2,3,5,13,5,0,2,7,1,8
"15548","20226",17408,18674,19075,21778,17306,19919,15377,14914,11014,11158,8039,7751
"15549","229722",0,2,0,2,1,2,0,0,1,3,0,5
"15550","75504",81,75,73,68,62,74,61,55,53,24,26,80
"15551","100217438",6,1,0,0,2,0,1,3,0,0,0,0
"15552","67495",1350,1280,1510,1401,1103,1251,1085,1006,678,936,642,598
"15553","99730",579,618,632,621,552,618,521,738,568,394,361,917
"15554","99512",229,194,184,169,129,107,123,163,81,141,65,62
"15555","100862093",2,0,0,0,0,0,0,0,0,0,0,0
"15556","229725",1246,1231,1242,1382,885,1056,991,1116,878,732,592,1143
"15557","76123",2559,2506,2618,2188,1675,2028,1761,2128,1107,2138,1285,1402
"15558","329738",11,11,10,7,20,9,7,14,15,5,8,17
"15559","20912",1927,2025,1996,2561,2129,2473,1823,2465,1649,1126,830,1443
"15560","320181",26,27,23,42,32,24,25,35,20,9,6,9
"15561","66921",1459,1422,1420,2084,1649,2277,1238,1141,854,863,642,734
"15562","66715",10,8,3,9,14,8,5,4,3,1,1,5
"15563","329739",452,569,568,452,513,687,408,715,320,334,198,381
"15564","74686",0,0,0,0,1,1,1,0,0,0,1,1
"15565","100502813",37,25,39,38,9,21,33,23,23,19,15,51
"15566","229731",5552,5429,5286,5393,3836,4262,3842,3947,2648,4275,2509,2867
"15567","57257",278,268,347,326,311,303,217,335,180,195,127,164
"15568","80883",0,0,3,0,3,1,2,0,0,0,1,1
"15569","99890",639,663,561,694,550,785,452,454,324,285,233,270
"15570","625585",0,0,0,0,0,0,0,0,0,0,0,0
"15571","545562",2,0,0,0,1,0,0,0,0,0,0,5
"15572","100862117",0,0,0,0,0,0,0,0,0,0,0,0
"15573","109959",0,0,0,0,0,0,0,0,0,0,0,0
"15574","100043684",0,0,0,0,0,0,0,0,0,0,0,0
"15575","100862123",0,0,0,0,0,0,0,0,0,0,0,0
"15576","100043686",0,0,0,0,0,0,0,0,0,0,0,0
"15577","100862131",0,0,0,0,0,0,0,0,0,0,0,0
"15578","100043688",0,0,0,0,0,0,0,0,0,0,0,0
"15579","100862139",0,0,0,0,0,0,0,0,0,0,0,0
"15580","100043207",0,0,0,0,0,0,0,0,0,0,0,0
"15581","11722",13,4,1,5,5,7,7,10,9,7,1,1
"15582","67225",999,1275,1107,1325,921,1147,951,963,872,615,538,1174
"15583","100502863",16,16,18,12,19,16,7,12,18,11,9,9
"15584","12814",51,60,72,96,41,74,69,77,59,47,36,57
"15585","229759",0,0,0,1,0,2,1,0,0,0,0,0
"15586","13609",1822,1903,1835,2474,1517,1601,1520,1559,901,765,441,473
"15587","68161",94,109,142,117,100,135,124,132,86,61,52,124
"15588","69740",1143,1206,1269,1348,1059,1169,940,1006,1174,686,666,1285
"15589","66500",1440,1569,1465,2061,1611,1988,1259,1491,1007,828,542,1087
"15590","58193",2391,2654,2535,4453,3491,3720,2723,3422,2243,1104,892,1317
"15591","22329",35419,34565,34455,90549,75200,81689,46747,52717,37064,11472,8237,13774
"15592","64378",0,1,3,1,7,4,2,4,1,0,0,7
"15593","229776",165,102,167,447,291,370,163,225,100,89,45,50
"15594","66368",2877,3072,3209,3609,2827,3226,2593,2284,2215,2172,1657,3061
"15595","13171",484,508,477,471,268,421,342,333,422,370,284,403
"15596","109245",53,55,82,91,61,68,72,62,40,45,26,52
"15597","229780",493,431,439,516,403,433,396,444,399,317,280,489
"15598","72776",236,186,260,232,179,145,163,150,128,168,115,89
"15599","15247",3674,3766,3631,4759,3422,3563,3663,5125,2586,2662,1947,3248
"15600","229782",314,234,288,345,235,314,214,330,189,203,112,236
"15601","77559",340,238,352,215,167,231,154,203,137,201,106,88
"15602","20321",1269,1305,1468,1374,1096,1269,1163,1269,699,998,629,728
"15603","114301",0,0,0,0,1,4,2,0,0,0,0,5
"15604","74654",0,0,0,0,0,0,4,0,0,0,0,1
"15605","433646",0,0,2,0,0,0,1,2,1,0,0,2
"15606","229791",4,0,0,0,0,1,1,0,0,1,0,4
"15607","75769",0,0,0,0,3,0,2,0,0,0,0,3
"15608","76561",934,1037,1030,1314,827,981,878,1120,924,623,620,1370
"15609","387155",0,0,0,0,0,0,0,0,0,0,0,0
"15610","791377",3,0,0,0,1,0,0,0,0,0,0,0
"15611","99586",0,0,1,0,0,3,1,2,0,0,0,0
"15612","56195",988,1054,958,1134,840,1034,704,706,560,646,496,698
"15613","100502997",0,0,0,0,0,0,0,0,0,0,0,0
"15614","66568",163,134,149,122,85,92,119,116,80,57,72,94
"15615","99887",0,0,1,0,0,2,1,4,3,0,0,1
"15616","66789",520,642,708,687,420,562,500,559,566,462,390,837
"15617","71994",11798,13221,12809,13859,10792,12534,10748,13487,7791,8425,6310,10192
"15618","213603",1,1,1,0,2,2,0,2,5,1,0,0
"15619","319839",0,3,0,0,2,0,2,0,0,0,0,0
"15620","100503044",3,4,0,2,3,3,1,0,0,0,1,2
"15621","619318",1,0,1,1,1,0,0,0,0,0,0,1
"15622","14066",2674,2542,2905,3647,2336,2989,2245,6122,2235,1619,1474,2867
"15623","19299",2205,2190,2195,2393,1708,2075,1732,1568,1138,1480,892,999
"15624","214137",2558,2340,2743,2017,1571,1693,1709,1850,817,1929,932,982
"15625","11304",3,15,7,14,16,15,11,3,3,8,3,1
"15626","14630",2482,2539,2702,2898,1638,2107,1688,1693,1917,1062,1101,1712
"15627","100503394",49,33,41,64,41,86,36,49,37,11,2,5
"15628","99480",5663,6350,5767,7173,5020,5613,5043,5105,4964,3838,3453,6466
"15629","791077",0,0,0,0,0,0,1,0,0,0,0,0
"15630","100043726",0,2,2,0,0,1,0,1,0,3,0,0
"15631","29815",748,684,759,986,601,686,507,243,333,678,290,293
"15632","214459",394,407,416,483,358,511,277,315,323,259,180,241
"15633","242202",3,1,2,1,3,4,6,5,0,1,1,5
"15634","71647",0,0,0,0,0,0,0,0,0,0,0,0
"15635","74057",1,11,3,8,4,3,2,4,9,0,5,4
"15636","14079",1,0,0,1,0,0,0,0,0,0,0,4
"15637","100862236",4,1,3,6,1,7,1,7,1,1,6,1
"15638","67704",199,207,194,237,194,291,227,291,238,134,99,353
"15639","99526",214,239,193,376,283,348,246,317,153,123,87,69
"15640","59006",0,0,0,0,0,0,1,0,0,0,0,0
"15641","118449",36,20,27,80,53,60,15,29,16,8,3,18
"15642","69608",3001,2905,3292,3134,2629,2677,2181,1981,957,2600,1090,942
"15643","210529",702,663,713,755,520,515,573,389,292,499,255,242
"15644","19142",1,0,3,6,2,2,10,2,3,2,0,4
"15645","69895",1531,2006,2160,2202,1354,1570,1737,1489,2105,935,1285,2410
"15646","100306957",0,0,0,0,0,0,0,0,0,0,0,0
"15647","83398",367,371,392,355,242,275,216,152,158,295,157,230
"15648","668809",0,0,0,0,0,1,0,0,0,0,1,2
"15649","229801",584,703,615,624,498,559,497,496,468,470,309,553
"15650","71824",0,1,0,0,0,2,0,0,0,0,1,1
"15651","384775",0,0,0,0,0,0,0,0,0,0,0,0
"15652","64580",0,0,0,0,3,0,1,4,0,0,0,0
"15653","22239",0,0,0,0,3,0,0,1,0,0,0,2
"15654","271970",335,303,341,207,173,152,145,142,135,239,149,127
"15655","100047282",10,6,8,8,6,5,5,7,8,3,3,8
"15656","108058",4147,3825,4394,5071,3280,4360,3322,2934,1743,2563,1440,1553
"15657","109676",208,204,212,267,282,312,123,148,96,105,65,77
"15658","100862268",1,1,0,1,0,0,0,7,0,0,0,1
"15659","100043364",8,4,21,12,15,3,6,7,12,0,16,6
"15660","28036",1089,1378,1205,1670,1158,1458,1028,1122,1239,899,732,1386
"15661","723948",0,0,0,0,0,0,0,0,0,0,0,0
"15662","723835",0,0,0,0,0,0,0,0,0,0,0,0
"15663","723920",0,0,0,0,0,0,0,0,0,0,0,0
"15664","723928",0,0,0,0,0,0,0,0,0,0,0,0
"15665","723911",0,0,0,0,0,0,0,0,0,0,0,0
"15666","71643",193,200,244,237,134,184,128,152,109,113,81,89
"15667","11924",0,0,0,0,0,0,0,0,0,0,0,1
"15668","71481",210,193,168,210,172,164,155,236,66,45,36,37
"15669","211550",67,83,92,149,143,137,114,158,38,50,26,55
"15670","211556",494,534,481,522,323,644,326,415,464,306,252,500
"15671","70617",12,18,6,15,5,20,18,8,5,4,4,5
"15672","329753",3,0,1,0,0,1,3,0,0,1,0,0
"15673","100038383",0,0,0,1,0,1,1,0,0,0,0,2
"15674","402774",0,0,0,0,1,2,2,0,0,0,0,3
"15675","18741",3,7,1,1,0,1,3,0,1,3,0,0
"15676","13809",0,1,4,0,0,0,0,0,0,3,0,3
"15677","435755",0,0,0,0,0,0,0,0,0,0,0,0
"15678","170439",1058,1318,1457,1388,1022,1368,1155,1733,775,812,666,814
"15679","13645",48,50,56,17,25,21,16,12,14,21,9,17
"15680","319224",0,3,0,0,1,1,1,1,0,1,0,3
"15681","242235",3,1,0,0,0,4,0,0,0,0,0,1
"15682","20132",1,2,0,13,0,0,0,0,2,0,0,2
"15683","68147",247,256,258,345,198,276,192,97,149,129,122,136
"15684","12630",0,0,0,0,3,3,1,1,0,0,0,1
"15685","66350",668,712,789,830,506,782,596,808,603,431,409,865
"15686","12368",533,660,737,580,433,618,621,780,618,284,327,718
"15687","66815",543,664,662,609,530,648,545,726,516,337,306,735
"15688","99683",1940,1408,1580,1685,1457,1693,931,789,531,1333,479,397
"15689","77018",1,3,0,0,7,5,2,3,0,0,0,7
"15690","71760",6,1,0,2,3,2,0,0,1,0,0,3
"15691","66357",3840,4412,4162,4522,3276,4001,3320,4273,3949,2545,2464,5635
"15692","100862291",0,0,0,0,0,0,0,0,0,0,0,0
"15693","68436",3915,5255,5129,5304,3488,4059,3960,3671,5053,2520,3003,5046
"15694","16842",167,156,159,163,145,116,54,50,36,126,45,30
"15695","15107",4773,5720,5590,5199,4104,4620,4559,5137,3637,2718,2521,4589
"15696","71519",6,7,18,16,13,15,6,5,6,2,2,8
"15697","100503594",1,0,5,3,0,3,4,2,1,0,2,2
"15698","74442",1093,1106,1094,2323,1765,2047,1293,1275,661,493,288,297
"15699","23971",3166,3202,3308,3462,2554,2917,2712,2705,1640,2096,1324,1602
"15700","100862309",0,0,0,0,0,0,0,0,0,0,0,0
"15701","56811",1764,1543,1476,1254,962,1179,1126,1091,894,1388,892,1028
"15702","433653",0,0,0,0,0,1,0,0,0,0,0,3
"15703","13722",2491,3147,3048,3223,2307,2994,2416,2446,2569,1643,1488,3235
"15704","100862343",0,0,0,0,0,0,0,0,0,0,0,0
"15705","271981",161,141,147,139,89,176,103,76,70,90,56,46
"15706","114249",5,8,7,8,4,5,1,0,2,1,5,5
"15707","67553",466,378,422,535,330,371,268,299,188,319,171,167
"15708","71793",1186,1317,1295,1428,1085,1214,1034,1150,969,711,571,1075
"15709","77669",0,0,0,0,0,0,0,0,0,0,0,1
"15710","74776",2172,2648,2579,2580,1995,2591,2007,2156,1962,1527,1188,2446
"15711","214133",217,117,183,135,97,138,112,85,50,46,28,30
"15712","319478",3,5,5,0,4,5,0,10,1,0,2,6
"15713","100316832",0,0,0,0,0,0,0,0,0,0,0,0
"15714","75208",0,0,0,0,0,0,0,0,0,0,0,2
"15715","21338",1,0,0,0,0,1,0,1,0,0,0,0
"15716","229841",1075,1020,1295,1353,903,1072,797,1019,593,827,561,672
"15717","69772",208,264,299,294,261,290,256,348,235,146,132,322
"15718","97086",0,0,0,0,0,0,3,0,0,0,0,1
"15719","74446",1,12,0,0,2,3,5,1,2,0,0,3
"15720","67006",1436,1405,1493,1643,1071,1335,1007,1075,986,910,666,1063
"15721","319587",246,276,285,352,272,287,255,211,237,155,148,247
"15722","66105",5398,5598,5442,6952,5049,6280,4974,5819,4305,3603,2775,5121
"15723","110173",68,51,71,72,54,53,86,69,19,40,22,23
"15724","668745",13,18,20,19,19,25,20,15,12,24,3,8
"15725","18033",1893,1878,1746,3603,3507,4903,2032,2852,1583,552,398,577
"15726","791324",0,0,0,0,0,0,0,2,0,0,0,6
"15727","67547",83,96,74,75,57,72,52,57,28,55,31,25
"15728","71038",0,0,2,0,0,0,0,0,0,0,0,0
"15729","100039350",1,0,0,0,3,1,0,0,0,1,0,1
"15730","242248",2,0,5,3,0,8,1,0,1,1,0,0
"15731","70055",0,0,0,0,0,0,0,0,0,0,0,0
"15732","19055",775,855,815,1064,743,1104,759,898,594,363,387,602
"15733","59308",0,1,1,0,0,1,4,0,0,1,0,3
"15734","229862",0,0,0,0,0,0,1,0,0,0,0,0
"15735","73284",151,129,156,133,82,100,90,91,106,77,62,127
"15736","51788",474,591,546,574,379,523,487,489,449,297,311,722
"15737","100503440",3,9,2,4,0,7,3,2,4,1,0,5
"15738","70604",312,264,303,232,182,257,207,253,160,185,131,185
"15739","56692",961,1185,1043,1161,982,1129,895,1068,922,748,624,1396
"15740","26377",326,317,286,357,278,219,224,219,192,180,149,225
"15741","100503465",0,0,0,0,0,0,0,0,0,0,0,0
"15742","329763",0,1,0,3,2,2,2,4,2,0,0,0
"15743","17777",214,228,245,229,162,212,164,187,112,179,71,102
"15744","108943",673,650,684,818,617,710,618,579,476,476,304,651
"15745","67741",0,0,0,0,0,1,2,1,1,0,0,0
"15746","68369",0,0,0,0,1,0,0,0,0,0,0,1
"15747","11529",2779,2633,2866,3176,2331,2383,2018,2247,1894,1561,1175,2076
"15748","11522",5,5,1,0,2,10,2,1,2,1,0,2
"15749","69117",2,0,0,0,1,1,1,0,0,0,0,0
"15750","100417514",0,0,0,1,0,0,0,0,0,0,0,0
"15751","639769",0,0,0,0,1,0,0,0,0,0,0,2
"15752","26876",0,0,0,0,1,0,2,0,0,2,0,0
"15753","11532",6733,7569,7559,8294,6813,7710,6479,6405,5894,4475,3756,8302
"15754","75624",4457,4585,4684,4942,3545,4456,3738,3540,2794,2851,2069,2580
"15755","13684",3504,3754,3591,4196,3344,3680,2977,3719,2855,2321,1840,4223
"15756","100316706",0,0,7,1,0,2,2,0,0,1,0,0
"15757","74635",0,0,0,0,0,4,1,1,0,0,0,0
"15758","56224",509,575,636,473,319,498,324,409,267,327,231,225
"15759","229877",2572,2207,2438,2403,1707,2296,1676,1510,805,1691,748,584
"15760","229879",0,1,0,0,0,0,0,0,0,0,0,1
"15761","381476",5,4,3,3,2,13,2,1,2,3,2,0
"15762","18598",0,0,0,0,0,0,0,0,0,0,0,0
"15763","22253",0,1,1,1,4,6,2,1,0,0,0,4
"15764","12167",1,0,4,0,1,0,2,2,0,0,0,1
"15765","56376",3287,3308,3502,3722,2803,3322,2592,3335,1732,2207,1256,1442
"15766","229898",64,65,48,486,342,450,161,173,141,0,6,5
"15767","229900",437,316,361,1056,850,1073,492,361,404,21,30,29
"15768","55932",1232,890,907,4220,3424,4052,1753,1329,1367,55,211,53
"15769","14468",1214,1167,1129,4764,3742,4313,2046,1880,1776,101,118,111
"15770","14469",4245,3721,3545,13385,10735,11503,6395,5406,5307,403,610,526
"15771","229905",492,563,585,600,526,497,418,563,421,311,280,512
"15772","229906",1464,1484,1523,1724,1339,1560,1212,1542,1482,865,824,1389
"15773","109333",1772,1801,1899,1996,1460,1906,1340,1715,1254,954,908,1233
"15774","320229",21,24,21,26,8,7,11,14,13,3,6,21
"15775","320072",0,0,0,1,0,0,0,3,0,0,0,0
"15776","621809",0,0,0,0,0,0,1,0,0,0,0,0
"15777","16911",476,547,607,608,379,498,479,209,301,363,215,321
"15778","545572",1,3,6,10,10,11,5,6,9,8,4,5
"15779","23908",546,711,734,693,584,758,515,704,392,422,342,711
"15780","93684",10330,12147,11819,12087,9378,11350,9670,11462,10273,6932,6357,16013
"15781","54673",2845,2879,3011,3508,2444,3339,2531,2452,1678,1879,1182,1556
"15782","12722",36,24,19,25,7,16,24,30,21,18,20,29
"15783","80797",0,0,5,0,0,1,0,6,0,3,0,0
"15784","229927",0,1,2,1,0,1,2,0,0,0,2,0
"15785","622139",0,0,0,0,0,0,0,0,1,0,0,0
"15786","99709",0,0,0,0,1,0,2,0,0,0,0,0
"15787","100504497",0,0,0,0,0,1,2,0,0,0,0,0
"15788","99663",0,0,0,0,0,1,1,0,0,0,0,1
"15789","23844",2,0,0,7,7,1,0,0,2,2,0,2
"15790","229933",7,2,0,0,4,0,0,0,0,0,0,3
"15791","52184",575,622,635,809,612,804,515,676,425,376,267,463
"15792","71355",0,1,1,0,3,5,0,1,0,0,0,3
"15793","229937",1433,1581,1425,1672,1310,1533,1270,1116,1276,925,813,1647
"15794","16007",3900,2739,2849,6178,4231,5716,2683,2737,1499,4127,2180,1235
"15795","100216343",15,17,22,18,4,9,4,7,10,13,8,16
"15796","69219",3984,3723,3515,4503,2851,3370,2395,2372,2161,2411,1892,1956
"15797","100504532",0,2,2,1,0,0,0,1,0,0,1,1
"15798","12042",3703,3914,4058,7853,6250,7233,4862,6412,3709,2178,1849,2840
"15799","66421",766,849,837,1048,794,984,860,878,693,619,481,987
"15800","214804",81,59,78,74,45,88,49,56,34,108,52,60
"15801","242253",32,49,28,42,10,13,21,12,37,17,29,26
"15802","171166",0,0,0,0,2,4,2,0,0,0,0,1
"15803","68279",0,3,1,2,2,6,1,1,1,0,2,0
"15804","65086",0,0,1,1,5,6,0,0,2,0,0,1
"15805","100038607",0,0,2,0,5,1,0,0,0,0,0,0
"15806","99167",340,295,269,553,330,515,262,381,249,237,128,204
"15807","74245",754,782,839,819,625,695,594,777,476,532,285,429
"15808","70951",27,29,47,38,21,47,21,34,14,10,4,21
"15809","14707",1622,2047,2392,2324,1298,1666,1751,1501,2125,952,1203,2110
"15810","70285",2100,2370,2373,2653,1999,2202,2003,2139,2095,1483,1352,2785
"15811","56629",0,0,0,0,1,0,0,0,0,0,0,1
"15812","22262",1,4,0,6,5,6,11,2,3,3,1,7
"15813","100286843",4,0,1,0,1,3,3,0,1,0,0,0
"15814","75015",0,0,0,0,0,0,0,0,0,0,0,0
"15815","18749",2166,2008,2151,2392,1679,2197,1567,1170,786,1524,696,655
"15816","70892",127,162,199,170,123,200,149,132,105,122,82,122
"15817","99633",1723,1624,1624,1498,1099,1497,1010,1376,771,1403,777,1034
"15818","100038391",1,0,0,0,2,1,0,0,0,1,0,1
"15819","381482",2,0,2,0,0,0,0,0,0,0,0,4
"15820","100628568",0,0,0,0,0,0,0,0,0,0,0,0
"15821","100504653",0,0,0,0,2,0,0,0,0,0,0,2
"15822","170757",3,1,0,0,1,2,1,3,0,1,0,2
"15823","99899",294,143,107,551,154,222,248,93,279,0,115,7
"15824","15061",0,2,0,4,2,4,1,4,0,0,0,3
"15825","19220",319,427,386,323,207,189,239,266,304,156,127,285
"15826","54120",22,14,8,2,1,17,9,13,14,8,4,13
"15827","67035",1259,1327,1279,1274,991,1178,975,1121,1007,852,654,963
"15828","51886",6705,6192,6799,7357,5931,6974,4645,4843,3394,4799,3181,3414
"15829","68810",501,604,636,577,400,662,429,453,381,241,252,365
"15830","215708",0,0,6,3,4,3,6,4,1,1,0,4
"15831","170822",1812,1773,1984,2095,1603,1814,1577,1620,945,1296,701,781
"15832","108946",1646,1529,1653,2088,1289,1747,1055,1362,915,1105,706,891
"15833","229949",1446,1389,1546,1671,1237,1700,1009,1034,643,804,594,609
"15834","99542",36,32,29,25,20,20,27,42,13,33,13,29
"15835","329777",1577,1605,1500,1893,1353,1634,1303,1259,1081,981,754,1579
"15836","26938",0,0,0,0,1,3,2,2,0,1,0,0
"15837","20447",2,5,4,7,3,0,2,4,2,6,3,3
"15838","545578",4,6,2,7,1,5,2,4,8,1,2,4
"15839","70594",0,0,0,0,3,0,0,0,0,0,0,0
"15840","66772",0,0,0,0,5,1,0,0,0,0,0,1
"15841","72317",0,1,0,0,0,1,0,0,0,0,0,0
"15842","55993",6,2,0,0,1,0,0,6,1,3,1,0
"15843","19352",4514,5047,4893,6402,4928,5821,4324,5411,4435,3315,3050,6200
"15844","100217468",12,9,9,11,10,7,9,7,11,11,8,10
"15845","100217425",0,0,0,0,0,0,0,0,0,0,0,0
"15846","11364",2621,3181,3142,2807,2286,2520,2398,3525,2271,1912,1821,3297
"15847","242259",3,6,6,5,3,3,3,6,1,10,4,8
"15848","16875",3,2,2,0,6,2,0,4,1,0,0,2
"15849","99686",4,2,1,0,2,2,1,1,2,2,0,7
"15850","209584",270,233,259,244,164,158,144,157,159,180,93,190
"15851","12972",1586,1810,1760,1568,1217,1639,1338,1296,967,1066,688,951
"15852","209601",0,0,0,0,2,2,0,0,0,0,0,0
"15853","435766",2,0,4,2,3,1,0,3,1,0,0,1
"15854","75540",684,548,622,593,402,448,436,589,343,382,274,410
"15855","74435",21,36,29,19,14,6,23,28,20,22,13,21
"15856","329780",0,1,0,0,0,0,0,2,0,0,0,2
"15857","329782",6,0,6,0,2,1,2,2,0,0,0,2
"15858","320840",0,1,0,1,5,4,1,0,0,0,0,3
"15859","100502679",0,0,0,0,0,0,0,0,0,0,0,0
"15860","53861",5972,6275,6356,7031,4840,5671,4648,4643,4478,3779,3115,4499
"15861","387181",13,3,4,4,6,1,14,6,7,0,2,1
"15862","19218",0,1,0,0,1,1,2,0,0,0,0,2
"15863","107869",2795,2747,2857,3761,2748,3133,2606,2510,2514,1788,1594,3032
"15864","433667",625,511,601,812,468,614,485,305,211,354,136,147
"15865","69207",4911,4963,5134,6081,4446,5565,3942,4042,3076,3148,2308,3335
